"Caller","Callee"
"android.widget.ListView.clearRecycledState(ArrayList)","android.widget.ListView.view"
"android.widget.ListView.clearRecycledState(ArrayList)","android.widget.ListView.recycledHeaderFooter"
"android.widget.ListView.performItemClick(View, int, long)","android.widget.ListView.TRUE"
"android.widget.ListView.onMeasure(int, int)","android.widget.ListView.bottom"
"android.widget.ListView.onMeasure(int, int)","android.widget.ListView.AT_MOST"
"android.widget.ListView.onMeasure(int, int)","android.widget.ListView.right"
"android.widget.ListView.onMeasure(int, int)","android.widget.ListView.viewType"
"android.widget.ListView.onMeasure(int, int)","android.widget.ListView.left"
"android.widget.ListView.onMeasure(int, int)","android.widget.ListView.top"
"android.widget.ListView.onMeasure(int, int)","android.widget.ListView.UNSPECIFIED"
"android.widget.ListView.handleHorizontalFocusWithinListItem(int)","android.widget.ListView.FOCUS_LEFT"
"android.widget.ListView.handleHorizontalFocusWithinListItem(int)","android.widget.ListView.FOCUS_RIGHT"
"android.widget.ListView.makeAndAddView(int, int, boolean, int, boolean)","android.widget.ListView.TRACE_RECYCLER"
"android.widget.ListView.lookForSelectablePositionOnScreen(int)","android.widget.ListView.VISIBLE"
"android.widget.ListView.lookForSelectablePositionOnScreen(int)","android.widget.ListView.FOCUS_DOWN"
"android.widget.ListView.fillDown(int, int)","android.widget.ListView.bottom"
"android.widget.ListView.dispatchDraw(Canvas)","android.widget.ListView.bottom"
"android.widget.ListView.dispatchDraw(Canvas)","android.widget.ListView.right"
"android.widget.ListView.dispatchDraw(Canvas)","android.widget.ListView.left"
"android.widget.ListView.dispatchDraw(Canvas)","android.widget.ListView.top"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.widget.ListView.height"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.widget.ListView.recycledHeaderFooter"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.widget.ListView.viewType"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.widget.ListView.WRAP_CONTENT"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.widget.ListView.MATCH_PARENT"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.widget.ListView.ITEM_VIEW_TYPE_HEADER_OR_FOOTER"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.widget.ListView.UNSPECIFIED"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.widget.ListView.LayoutParams"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.widget.ListView.EXACTLY"
"android.widget.ListView.setupChild(View, int, int, boolean, int, boolean, boolean)","android.widget.ListView.forceAdd"
"android.widget.ListView.onRestoreInstanceState(Parcelable)","android.widget.ListView.checkIdState"
"android.widget.ListView.onRestoreInstanceState(Parcelable)","android.widget.ListView.checkState"
"android.widget.ListView.addFooterView(View, Object, boolean)","android.widget.ListView.view"
"android.widget.ListView.addFooterView(View, Object, boolean)","android.widget.ListView.data"
"android.widget.ListView.addFooterView(View, Object, boolean)","android.widget.ListView.isSelectable"
"android.widget.ListView.onFocusChanged(boolean, int, Rect)","android.widget.ListView.MAX_VALUE"
"android.widget.ListView.setItemChecked(int, boolean)","android.widget.ListView.TRUE"
"android.widget.ListView.setDivider(Drawable)","android.widget.ListView.OPAQUE"
"android.widget.ListView.scrollListItemsBy(int)","android.widget.ListView.bottom"
"android.widget.ListView.scrollListItemsBy(int)","android.widget.ListView.viewType"
"android.widget.ListView.scrollListItemsBy(int)","android.widget.ListView.top"
"android.widget.ListView.onTouchEvent(MotionEvent)","android.widget.ListView.ACTION_DOWN"
"android.widget.ListView.requestChildRectangleOnScreen(View, Rect, boolean)","android.widget.ListView.bottom"
"android.widget.ListView.requestChildRectangleOnScreen(View, Rect, boolean)","android.widget.ListView.top"
"android.widget.ListView.amountToScroll(int, int)","android.widget.ListView.bottom"
"android.widget.ListView.amountToScroll(int, int)","android.widget.ListView.top"
"android.widget.ListView.amountToScroll(int, int)","android.widget.ListView.FOCUS_DOWN"
"android.bluetooth.BluetoothOutputStream.write(byte[], int, int)","android.bluetooth.BluetoothOutputStream.length"
"android.app.ReceiverRestrictedContext.hasFileChangedUnexpectedly()","android.app.ReceiverRestrictedContext.mtime"
"android.app.ReceiverRestrictedContext.hasFileChangedUnexpectedly()","android.app.ReceiverRestrictedContext.size"
"android.app.ReceiverRestrictedContext.getXml(String, int, ApplicationInfo)","android.app.ReceiverRestrictedContext.packageName"
"android.app.ReceiverRestrictedContext.commitToMemory()","android.app.ReceiverRestrictedContext.keysModified"
"android.app.ReceiverRestrictedContext.commitToMemory()","android.app.ReceiverRestrictedContext.listeners"
"android.app.ReceiverRestrictedContext.commitToMemory()","android.app.ReceiverRestrictedContext.mapToWriteToDisk"
"android.app.ReceiverRestrictedContext.commitToMemory()","android.app.ReceiverRestrictedContext.changesMade"
"android.app.ReceiverRestrictedContext.startIntentSender(IntentSender, Intent, int, int, int)","android.app.ReceiverRestrictedContext.START_CANCELED"
"android.app.ReceiverRestrictedContext.replace(Map, FileStatus)","android.app.ReceiverRestrictedContext.mtime"
"android.app.ReceiverRestrictedContext.replace(Map, FileStatus)","android.app.ReceiverRestrictedContext.size"
"android.app.ReceiverRestrictedContext.setFilePermissionsFromMode(String, int, int)","android.app.ReceiverRestrictedContext.S_IWUSR"
"android.app.ReceiverRestrictedContext.setFilePermissionsFromMode(String, int, int)","android.app.ReceiverRestrictedContext.S_IRGRP"
"android.app.ReceiverRestrictedContext.setFilePermissionsFromMode(String, int, int)","android.app.ReceiverRestrictedContext.S_IRUSR"
"android.app.ReceiverRestrictedContext.setFilePermissionsFromMode(String, int, int)","android.app.ReceiverRestrictedContext.S_IWOTH"
"android.app.ReceiverRestrictedContext.setFilePermissionsFromMode(String, int, int)","android.app.ReceiverRestrictedContext.S_IROTH"
"android.app.ReceiverRestrictedContext.setFilePermissionsFromMode(String, int, int)","android.app.ReceiverRestrictedContext.S_IWGRP"
"android.app.ReceiverRestrictedContext.writeToFile(MemoryCommitResult)","android.app.ReceiverRestrictedContext.changesMade"
"android.app.ReceiverRestrictedContext.writeToFile(MemoryCommitResult)","android.app.ReceiverRestrictedContext.mtime"
"android.app.ReceiverRestrictedContext.writeToFile(MemoryCommitResult)","android.app.ReceiverRestrictedContext.size"
"android.app.ReceiverRestrictedContext.getActivityIcon(Intent)","android.app.ReceiverRestrictedContext.activityInfo"
"android.app.ReceiverRestrictedContext.getActivityIcon(Intent)","android.app.ReceiverRestrictedContext.MATCH_DEFAULT_ONLY"
"android.app.ReceiverRestrictedContext.createPackageContext(String, int)","android.app.ReceiverRestrictedContext.mResources"
"android.app.ReceiverRestrictedContext.createPackageContext(String, int)","android.app.ReceiverRestrictedContext.mRestricted"
"android.app.ReceiverRestrictedContext.commit()","android.app.ReceiverRestrictedContext.writeToDiskResult"
"android.app.ReceiverRestrictedContext.commit()","android.app.ReceiverRestrictedContext.writtenToDiskLatch"
"android.app.ReceiverRestrictedContext.createFileOutputStream(File)","android.app.ReceiverRestrictedContext.S_IXOTH"
"android.app.ReceiverRestrictedContext.createFileOutputStream(File)","android.app.ReceiverRestrictedContext.S_IRWXG"
"android.app.ReceiverRestrictedContext.createFileOutputStream(File)","android.app.ReceiverRestrictedContext.S_IRWXU"
"android.app.ReceiverRestrictedContext.getDir(String, int)","android.app.ReceiverRestrictedContext.S_IXOTH"
"android.app.ReceiverRestrictedContext.getDir(String, int)","android.app.ReceiverRestrictedContext.S_IRWXG"
"android.app.ReceiverRestrictedContext.getDir(String, int)","android.app.ReceiverRestrictedContext.S_IRWXU"
"android.app.ReceiverRestrictedContext.checkPermission(String, int, int)","android.app.ReceiverRestrictedContext.PERMISSION_GRANTED"
"android.app.ReceiverRestrictedContext.checkPermission(String, int, int)","android.app.ReceiverRestrictedContext.PERMISSION_DENIED"
"android.app.ReceiverRestrictedContext.checkUriPermission(Uri, String, String, int, int, int)","android.app.ReceiverRestrictedContext.PERMISSION_GRANTED"
"android.app.ReceiverRestrictedContext.checkUriPermission(Uri, String, String, int, int, int)","android.app.ReceiverRestrictedContext.FLAG_GRANT_READ_URI_PERMISSION"
"android.app.ReceiverRestrictedContext.checkUriPermission(Uri, String, String, int, int, int)","android.app.ReceiverRestrictedContext.FLAG_GRANT_WRITE_URI_PERMISSION"
"android.app.ReceiverRestrictedContext.checkUriPermission(Uri, String, String, int, int, int)","android.app.ReceiverRestrictedContext.PERMISSION_DENIED"
"android.app.ReceiverRestrictedContext.makeFilename(File, String)","android.app.ReceiverRestrictedContext.separatorChar"
"android.app.ReceiverRestrictedContext.getCacheDir()","android.app.ReceiverRestrictedContext.S_IXOTH"
"android.app.ReceiverRestrictedContext.getCacheDir()","android.app.ReceiverRestrictedContext.S_IRWXG"
"android.app.ReceiverRestrictedContext.getCacheDir()","android.app.ReceiverRestrictedContext.S_IRWXU"
"android.app.ReceiverRestrictedContext.checkCallingUriPermission(Uri, int)","android.app.ReceiverRestrictedContext.PERMISSION_GRANTED"
"android.app.ReceiverRestrictedContext.checkCallingUriPermission(Uri, int)","android.app.ReceiverRestrictedContext.PERMISSION_DENIED"
"android.app.ReceiverRestrictedContext.getNotificationManager()","android.app.ReceiverRestrictedContext.R"
"android.app.ReceiverRestrictedContext.getNotificationManager()","android.app.ReceiverRestrictedContext.Theme_Dialog"
"android.app.ReceiverRestrictedContext.getNotificationManager()","android.app.ReceiverRestrictedContext.style"
"android.app.ReceiverRestrictedContext.getNotificationManager()","android.app.ReceiverRestrictedContext.internal"
"android.app.ReceiverRestrictedContext.getNotificationManager()","android.app.ReceiverRestrictedContext.android"
"android.app.ReceiverRestrictedContext.enforceForUri(int, int, boolean, int, Uri, String)","android.app.ReceiverRestrictedContext.PERMISSION_GRANTED"
"android.app.ReceiverRestrictedContext.startActivity(Intent)","android.app.ReceiverRestrictedContext.FLAG_ACTIVITY_NEW_TASK"
"android.app.ReceiverRestrictedContext.handlePackageBroadcast(int, String[], boolean)","android.app.ReceiverRestrictedContext.packageName"
"android.app.ReceiverRestrictedContext.handlePackageBroadcast(int, String[], boolean)","android.app.ReceiverRestrictedContext.EXTERNAL_STORAGE_UNAVAILABLE"
"android.app.ReceiverRestrictedContext.handlePackageBroadcast(int, String[], boolean)","android.app.ReceiverRestrictedContext.length"
"android.app.ReceiverRestrictedContext.apply()","android.app.ReceiverRestrictedContext.writtenToDiskLatch"
"android.app.ReceiverRestrictedContext.getComponentEnabledSetting(ComponentName)","android.app.ReceiverRestrictedContext.COMPONENT_ENABLED_STATE_DEFAULT"
"android.app.ReceiverRestrictedContext.equals(Object)","android.app.ReceiverRestrictedContext.packageName"
"android.app.ReceiverRestrictedContext.equals(Object)","android.app.ReceiverRestrictedContext.iconId"
"android.app.ReceiverRestrictedContext.enforce(String, int, boolean, int, String)","android.app.ReceiverRestrictedContext.PERMISSION_GRANTED"
"android.app.ReceiverRestrictedContext.checkCallingPermission(String)","android.app.ReceiverRestrictedContext.PERMISSION_GRANTED"
"android.app.ReceiverRestrictedContext.checkCallingPermission(String)","android.app.ReceiverRestrictedContext.PERMISSION_DENIED"
"android.app.ReceiverRestrictedContext.getTheme()","android.app.ReceiverRestrictedContext.R"
"android.app.ReceiverRestrictedContext.getTheme()","android.app.ReceiverRestrictedContext.style"
"android.app.ReceiverRestrictedContext.getTheme()","android.app.ReceiverRestrictedContext.internal"
"android.app.ReceiverRestrictedContext.getTheme()","android.app.ReceiverRestrictedContext.Theme"
"android.app.ReceiverRestrictedContext.getTheme()","android.app.ReceiverRestrictedContext.android"
"android.app.ReceiverRestrictedContext.getFilesDir()","android.app.ReceiverRestrictedContext.S_IXOTH"
"android.app.ReceiverRestrictedContext.getFilesDir()","android.app.ReceiverRestrictedContext.S_IRWXG"
"android.app.ReceiverRestrictedContext.getFilesDir()","android.app.ReceiverRestrictedContext.S_IRWXU"
"android.app.ReceiverRestrictedContext.validateFilePath(String, boolean)","android.app.ReceiverRestrictedContext.separatorChar"
"android.app.ReceiverRestrictedContext.validateFilePath(String, boolean)","android.app.ReceiverRestrictedContext.S_IXOTH"
"android.app.ReceiverRestrictedContext.validateFilePath(String, boolean)","android.app.ReceiverRestrictedContext.S_IRWXG"
"android.app.ReceiverRestrictedContext.validateFilePath(String, boolean)","android.app.ReceiverRestrictedContext.S_IRWXU"
"android.app.ReceiverRestrictedContext.getActivityLogo(Intent)","android.app.ReceiverRestrictedContext.activityInfo"
"android.app.ReceiverRestrictedContext.getActivityLogo(Intent)","android.app.ReceiverRestrictedContext.MATCH_DEFAULT_ONLY"
"android.app.ReceiverRestrictedContext.getPackageGids(String)","android.app.ReceiverRestrictedContext.length"
"android.app.ReceiverRestrictedContext.init(LoadedApk, IBinder, ActivityThread, Resources)","android.app.ReceiverRestrictedContext.applicationScale"
"android.app.ReceiverRestrictedContext.getResourcesForActivity(ComponentName)","android.app.ReceiverRestrictedContext.applicationInfo"
"android.app.ReceiverRestrictedContext.getText(String, int, ApplicationInfo)","android.app.ReceiverRestrictedContext.packageName"
"android.app.ReceiverRestrictedContext.uriModeFlagToString(int)","android.app.ReceiverRestrictedContext.FLAG_GRANT_READ_URI_PERMISSION"
"android.app.ReceiverRestrictedContext.uriModeFlagToString(int)","android.app.ReceiverRestrictedContext.FLAG_GRANT_WRITE_URI_PERMISSION"
"android.app.ReceiverRestrictedContext.queryIntentActivityOptions(ComponentName, Intent[], Intent, int)","android.app.ReceiverRestrictedContext.length"
"android.app.ReceiverRestrictedContext.getLaunchIntentForPackage(String)","android.app.ReceiverRestrictedContext.ACTION_MAIN"
"android.app.ReceiverRestrictedContext.getLaunchIntentForPackage(String)","android.app.ReceiverRestrictedContext.CATEGORY_LAUNCHER"
"android.app.ReceiverRestrictedContext.getLaunchIntentForPackage(String)","android.app.ReceiverRestrictedContext.FLAG_ACTIVITY_NEW_TASK"
"android.app.ReceiverRestrictedContext.getLaunchIntentForPackage(String)","android.app.ReceiverRestrictedContext.CATEGORY_INFO"
"android.app.ReceiverRestrictedContext.getLaunchIntentForPackage(String)","android.app.ReceiverRestrictedContext.name"
"android.app.ReceiverRestrictedContext.getLaunchIntentForPackage(String)","android.app.ReceiverRestrictedContext.activityInfo"
"android.app.ReceiverRestrictedContext.getApplicationEnabledSetting(String)","android.app.ReceiverRestrictedContext.COMPONENT_ENABLED_STATE_DEFAULT"
"android.app.ReceiverRestrictedContext.getDrawable(String, int, ApplicationInfo)","android.app.ReceiverRestrictedContext.applicationScale"
"android.app.ReceiverRestrictedContext.getDrawable(String, int, ApplicationInfo)","android.app.ReceiverRestrictedContext.packageName"
"android.app.ReceiverRestrictedContext.checkUriPermission(Uri, int, int, int)","android.app.ReceiverRestrictedContext.PERMISSION_GRANTED"
"android.app.ReceiverRestrictedContext.checkUriPermission(Uri, int, int, int)","android.app.ReceiverRestrictedContext.PERMISSION_DENIED"
"android.app.ReceiverRestrictedContext.getResourcesForApplication(ApplicationInfo)","android.app.ReceiverRestrictedContext.mMainThread"
"android.app.ReceiverRestrictedContext.getResourcesForApplication(ApplicationInfo)","android.app.ReceiverRestrictedContext.packageName"
"android.app.ReceiverRestrictedContext.getResourcesForApplication(ApplicationInfo)","android.app.ReceiverRestrictedContext.sourceDir"
"android.app.ReceiverRestrictedContext.getResourcesForApplication(ApplicationInfo)","android.app.ReceiverRestrictedContext.uid"
"android.app.ReceiverRestrictedContext.getResourcesForApplication(ApplicationInfo)","android.app.ReceiverRestrictedContext.mPackageInfo"
"android.app.ReceiverRestrictedContext.getResourcesForApplication(ApplicationInfo)","android.app.ReceiverRestrictedContext.publicSourceDir"
"android.app.ReceiverRestrictedContext.notifyListeners(MemoryCommitResult)","android.app.ReceiverRestrictedContext.sMainThreadHandler"
"android.app.ReceiverRestrictedContext.notifyListeners(MemoryCommitResult)","android.app.ReceiverRestrictedContext.keysModified"
"android.app.ReceiverRestrictedContext.notifyListeners(MemoryCommitResult)","android.app.ReceiverRestrictedContext.listeners"
"android.app.ReceiverRestrictedContext.openFileOutput(String, int)","android.app.ReceiverRestrictedContext.S_IXOTH"
"android.app.ReceiverRestrictedContext.openFileOutput(String, int)","android.app.ReceiverRestrictedContext.S_IRWXG"
"android.app.ReceiverRestrictedContext.openFileOutput(String, int)","android.app.ReceiverRestrictedContext.S_IRWXU"
"com.android.internal.widget.TextProgressBar.addView(View, int, ViewGroup.LayoutParams)","com.android.internal.widget.TextProgressBar.HORIZONTAL_GRAVITY_MASK"
"com.android.internal.widget.TextProgressBar.addView(View, int, ViewGroup.LayoutParams)","com.android.internal.widget.TextProgressBar.WRAP_CONTENT"
"com.android.internal.widget.TextProgressBar.addView(View, int, ViewGroup.LayoutParams)","com.android.internal.widget.TextProgressBar.width"
"com.android.internal.widget.TextProgressBar.addView(View, int, ViewGroup.LayoutParams)","com.android.internal.widget.TextProgressBar.LayoutParams"
"com.android.internal.widget.TextProgressBar.onChronometerTick(Chronometer)","com.android.internal.widget.TextProgressBar.CENTER_HORIZONTAL"
"com.android.internal.widget.TextProgressBar.onChronometerTick(Chronometer)","com.android.internal.widget.TextProgressBar.leftMargin"
"com.android.internal.widget.TextProgressBar.onChronometerTick(Chronometer)","com.android.internal.widget.TextProgressBar.RIGHT"
"com.android.internal.widget.TextProgressBar.onChronometerTick(Chronometer)","com.android.internal.widget.TextProgressBar.rightMargin"
"com.google.android.mms.pdu.NotifyRespInd.getTransactionId()","com.google.android.mms.pdu.NotifyRespInd.TRANSACTION_ID"
"com.google.android.mms.pdu.NotifyRespInd.setTransactionId(byte[])","com.google.android.mms.pdu.NotifyRespInd.TRANSACTION_ID"
