"Caller","Callee"
"android.net.NetworkStatsHistory.generateRandom(long, long, long, long, long, long, long, Random)","android.net.NetworkStatsHistory.txBytes"
"android.net.NetworkStatsHistory.readVarLongArray(DataInputStream)","android.net.NetworkStatsHistory.length"
"android.net.NetworkStatsHistory.recordData(long, long, NetworkStats.Entry)","android.net.NetworkStatsHistory.txPackets"
"android.net.NetworkStatsHistory.recordData(long, long, NetworkStats.Entry)","android.net.NetworkStatsHistory.operations"
"android.net.NetworkStatsHistory.recordData(long, long, NetworkStats.Entry)","android.net.NetworkStatsHistory.rxPackets"
"android.net.NetworkStatsHistory.recordData(long, long, NetworkStats.Entry)","android.net.NetworkStatsHistory.rxBytes"
"android.net.NetworkStatsHistory.recordData(long, long, NetworkStats.Entry)","android.net.NetworkStatsHistory.txBytes"
"android.net.NetworkStatsHistory.getValues(long, long, long, Entry)","android.net.NetworkStatsHistory.bucketDuration"
"android.net.NetworkStatsHistory.getValues(long, long, long, Entry)","android.net.NetworkStatsHistory.txPackets"
"android.net.NetworkStatsHistory.getValues(long, long, long, Entry)","android.net.NetworkStatsHistory.bucketStart"
"android.net.NetworkStatsHistory.getValues(long, long, long, Entry)","android.net.NetworkStatsHistory.operations"
"android.net.NetworkStatsHistory.getValues(long, long, long, Entry)","android.net.NetworkStatsHistory.activeTime"
"android.net.NetworkStatsHistory.getValues(long, long, long, Entry)","android.net.NetworkStatsHistory.rxPackets"
"android.net.NetworkStatsHistory.getValues(long, long, long, Entry)","android.net.NetworkStatsHistory.rxBytes"
"android.net.NetworkStatsHistory.getValues(long, long, long, Entry)","android.net.NetworkStatsHistory.txBytes"
"android.net.NetworkStatsHistory.getValues(long, long, Entry)","android.net.NetworkStatsHistory.MAX_VALUE"
"android.net.NetworkStatsHistory.readLongArray(Parcel)","android.net.NetworkStatsHistory.length"
"android.net.NetworkStatsHistory.getEnd()","android.net.NetworkStatsHistory.MIN_VALUE"
"android.net.NetworkStatsHistory.insertBucket(int, long)","android.net.NetworkStatsHistory.length"
"android.net.NetworkStatsHistory.readFullLongArray(DataInputStream)","android.net.NetworkStatsHistory.length"
"com.android.internal.util.TypedProperties.parseValue(StreamTokenizer, int)","com.android.internal.util.TypedProperties.MAX_VALUE"
"com.android.internal.util.TypedProperties.parseValue(StreamTokenizer, int)","com.android.internal.util.TypedProperties.FALSE"
"com.android.internal.util.TypedProperties.parseValue(StreamTokenizer, int)","com.android.internal.util.TypedProperties.TRUE"
"com.android.internal.util.TypedProperties.parseValue(StreamTokenizer, int)","com.android.internal.util.TypedProperties.sval"
"com.android.internal.util.TypedProperties.parseValue(StreamTokenizer, int)","com.android.internal.util.TypedProperties.MIN_VALUE"
"com.android.internal.util.TypedProperties.parseValue(StreamTokenizer, int)","com.android.internal.util.TypedProperties.TT_WORD"
"com.android.internal.util.TypedProperties.parse(Reader, Map)","com.android.internal.util.TypedProperties.sval"
"com.android.internal.util.TypedProperties.parse(Reader, Map)","com.android.internal.util.TypedProperties.TT_WORD"
"com.android.internal.util.TypedProperties.parse(Reader, Map)","com.android.internal.util.TypedProperties.TT_EOF"
"android.app.admin.DevicePolicyManager.setGlobalProxy(ComponentName, Proxy, List)","android.app.admin.DevicePolicyManager.Proxy"
"android.app.admin.DevicePolicyManager.setGlobalProxy(ComponentName, Proxy, List)","android.app.admin.DevicePolicyManager.HTTP"
"android.app.admin.DevicePolicyManager.setGlobalProxy(ComponentName, Proxy, List)","android.app.admin.DevicePolicyManager.NO_PROXY"
"android.app.admin.DevicePolicyManager.setGlobalProxy(ComponentName, Proxy, List)","android.app.admin.DevicePolicyManager.net"
"android.app.admin.DevicePolicyManager.setGlobalProxy(ComponentName, Proxy, List)","android.app.admin.DevicePolicyManager.Type"
"android.app.admin.DevicePolicyManager.getAdminInfo(ComponentName)","android.app.admin.DevicePolicyManager.GET_META_DATA"
"android.app.admin.DevicePolicyManager.getAdminInfo(ComponentName)","android.app.admin.DevicePolicyManager.activityInfo"
"android.app.admin.DevicePolicyManager.create(Context, Handler)","android.app.admin.DevicePolicyManager.mService"
"android.view.KeyCharacterMap.getKeyData(int, KeyData)","android.view.KeyCharacterMap.length"
"android.view.KeyCharacterMap.getKeyData(int, KeyData)","android.view.KeyCharacterMap.META_ALT_ON"
"android.view.KeyCharacterMap.getKeyData(int, KeyData)","android.view.KeyCharacterMap.META_LENGTH"
"android.view.KeyCharacterMap.getKeyData(int, KeyData)","android.view.KeyCharacterMap.number"
"android.view.KeyCharacterMap.getKeyData(int, KeyData)","android.view.KeyCharacterMap.displayLabel"
"android.view.KeyCharacterMap.getKeyData(int, KeyData)","android.view.KeyCharacterMap.META_SHIFT_ON"
"android.view.KeyCharacterMap.getKeyData(int, KeyData)","android.view.KeyCharacterMap.meta"
"android.view.KeyCharacterMap.isPrintingKey(int)","android.view.KeyCharacterMap.SPACE_SEPARATOR"
"android.view.KeyCharacterMap.isPrintingKey(int)","android.view.KeyCharacterMap.PARAGRAPH_SEPARATOR"
"android.view.KeyCharacterMap.isPrintingKey(int)","android.view.KeyCharacterMap.CONTROL"
"android.view.KeyCharacterMap.isPrintingKey(int)","android.view.KeyCharacterMap.LINE_SEPARATOR"
"android.view.KeyCharacterMap.isPrintingKey(int)","android.view.KeyCharacterMap.FORMAT"
"android.view.KeyCharacterMap.deviceHasKeys(int[])","android.view.KeyCharacterMap.length"
"android.text.util.Rfc822Token.equals(Object)","android.text.util.Rfc822Token.mAddress"
"android.text.util.Rfc822Token.equals(Object)","android.text.util.Rfc822Token.mName"
"android.text.util.Rfc822Token.equals(Object)","android.text.util.Rfc822Token.mComment"
"android.net.http.SslCertificate.fingerprint(byte[])","android.net.http.SslCertificate.length"
"android.net.http.SslCertificate.saveState(SslCertificate)","android.net.http.SslCertificate.mX509Certificate"
"android.net.dhcp.DhcpPacket.fillInPacket(int, InetAddress, InetAddress, short, short, ByteBuffer, byte, boolean)","android.net.dhcp.DhcpPacket.length"
"android.net.dhcp.DhcpPacket.fillInPacket(int, InetAddress, InetAddress, short, short, ByteBuffer, byte, boolean)","android.net.dhcp.DhcpPacket.BIG_ENDIAN"
"android.net.dhcp.DhcpPacket.addTlv(ByteBuffer, byte, byte[])","android.net.dhcp.DhcpPacket.length"
"android.net.dhcp.DhcpPacket.decodeFullPacket(ByteBuffer, int)","android.net.dhcp.DhcpPacket.mRequestedIp"
"android.net.dhcp.DhcpPacket.decodeFullPacket(ByteBuffer, int)","android.net.dhcp.DhcpPacket.mBroadcastAddress"
"android.net.dhcp.DhcpPacket.decodeFullPacket(ByteBuffer, int)","android.net.dhcp.DhcpPacket.mSubnetMask"
"android.net.dhcp.DhcpPacket.decodeFullPacket(ByteBuffer, int)","android.net.dhcp.DhcpPacket.BIG_ENDIAN"
"android.net.dhcp.DhcpPacket.decodeFullPacket(ByteBuffer, int)","android.net.dhcp.DhcpPacket.mDomainName"
"android.net.dhcp.DhcpPacket.decodeFullPacket(ByteBuffer, int)","android.net.dhcp.DhcpPacket.mLeaseTime"
"android.net.dhcp.DhcpPacket.decodeFullPacket(ByteBuffer, int)","android.net.dhcp.DhcpPacket.mRequestedParams"
"android.net.dhcp.DhcpPacket.decodeFullPacket(ByteBuffer, int)","android.net.dhcp.DhcpPacket.mDnsServers"
"android.net.dhcp.DhcpPacket.decodeFullPacket(ByteBuffer, int)","android.net.dhcp.DhcpPacket.mMessage"
"android.net.dhcp.DhcpPacket.decodeFullPacket(ByteBuffer, int)","android.net.dhcp.DhcpPacket.out"
"android.net.dhcp.DhcpPacket.decodeFullPacket(ByteBuffer, int)","android.net.dhcp.DhcpPacket.mServerIdentifier"
"android.net.dhcp.DhcpPacket.decodeFullPacket(ByteBuffer, int)","android.net.dhcp.DhcpPacket.mGateway"
"android.net.dhcp.DhcpPacket.decodeFullPacket(ByteBuffer, int)","android.net.dhcp.DhcpPacket.mHostName"
"android.net.dhcp.DhcpPacket.readAsciiString(ByteBuffer, int)","android.net.dhcp.DhcpPacket.length"
"android.net.dhcp.DhcpPacket.readAsciiString(ByteBuffer, int)","android.net.dhcp.DhcpPacket.US_ASCII"
"android.net.dhcp.DhcpPacket.buildNakPacket(int, int, InetAddress, InetAddress, byte[])","android.net.dhcp.DhcpPacket.mMessage"
"android.net.dhcp.DhcpPacket.buildNakPacket(int, int, InetAddress, InetAddress, byte[])","android.net.dhcp.DhcpPacket.mRequestedIp"
"android.net.dhcp.DhcpPacket.buildDiscoverPacket(int, int, byte[], boolean, byte[])","android.net.dhcp.DhcpPacket.mRequestedParams"
"android.net.dhcp.DhcpPacket.buildRequestPacket(int, int, InetAddress, boolean, byte[], InetAddress, InetAddress, byte[], String)","android.net.dhcp.DhcpPacket.mRequestedParams"
"android.net.dhcp.DhcpPacket.buildRequestPacket(int, int, InetAddress, boolean, byte[], InetAddress, InetAddress, byte[], String)","android.net.dhcp.DhcpPacket.mRequestedIp"
"android.net.dhcp.DhcpPacket.buildRequestPacket(int, int, InetAddress, boolean, byte[], InetAddress, InetAddress, byte[], String)","android.net.dhcp.DhcpPacket.mServerIdentifier"
"android.net.dhcp.DhcpPacket.buildRequestPacket(int, int, InetAddress, boolean, byte[], InetAddress, InetAddress, byte[], String)","android.net.dhcp.DhcpPacket.mHostName"
"android.net.dhcp.DhcpPacket.buildOfferPacket(int, int, boolean, InetAddress, InetAddress, byte[], Integer, InetAddress, InetAddress, InetAddress, List, InetAddress, String)","android.net.dhcp.DhcpPacket.mDnsServers"
"android.net.dhcp.DhcpPacket.buildOfferPacket(int, int, boolean, InetAddress, InetAddress, byte[], Integer, InetAddress, InetAddress, InetAddress, List, InetAddress, String)","android.net.dhcp.DhcpPacket.mBroadcastAddress"
"android.net.dhcp.DhcpPacket.buildOfferPacket(int, int, boolean, InetAddress, InetAddress, byte[], Integer, InetAddress, InetAddress, InetAddress, List, InetAddress, String)","android.net.dhcp.DhcpPacket.mSubnetMask"
"android.net.dhcp.DhcpPacket.buildOfferPacket(int, int, boolean, InetAddress, InetAddress, byte[], Integer, InetAddress, InetAddress, InetAddress, List, InetAddress, String)","android.net.dhcp.DhcpPacket.mServerIdentifier"
"android.net.dhcp.DhcpPacket.buildOfferPacket(int, int, boolean, InetAddress, InetAddress, byte[], Integer, InetAddress, InetAddress, InetAddress, List, InetAddress, String)","android.net.dhcp.DhcpPacket.mGateway"
"android.net.dhcp.DhcpPacket.buildOfferPacket(int, int, boolean, InetAddress, InetAddress, byte[], Integer, InetAddress, InetAddress, InetAddress, List, InetAddress, String)","android.net.dhcp.DhcpPacket.mDomainName"
"android.net.dhcp.DhcpPacket.buildOfferPacket(int, int, boolean, InetAddress, InetAddress, byte[], Integer, InetAddress, InetAddress, InetAddress, List, InetAddress, String)","android.net.dhcp.DhcpPacket.mLeaseTime"
"android.net.dhcp.DhcpPacket.buildAckPacket(int, int, boolean, InetAddress, InetAddress, byte[], Integer, InetAddress, InetAddress, InetAddress, List, InetAddress, String)","android.net.dhcp.DhcpPacket.mDnsServers"
"android.net.dhcp.DhcpPacket.buildAckPacket(int, int, boolean, InetAddress, InetAddress, byte[], Integer, InetAddress, InetAddress, InetAddress, List, InetAddress, String)","android.net.dhcp.DhcpPacket.mBroadcastAddress"
"android.net.dhcp.DhcpPacket.buildAckPacket(int, int, boolean, InetAddress, InetAddress, byte[], Integer, InetAddress, InetAddress, InetAddress, List, InetAddress, String)","android.net.dhcp.DhcpPacket.mSubnetMask"
"android.net.dhcp.DhcpPacket.buildAckPacket(int, int, boolean, InetAddress, InetAddress, byte[], Integer, InetAddress, InetAddress, InetAddress, List, InetAddress, String)","android.net.dhcp.DhcpPacket.mServerIdentifier"
"android.net.dhcp.DhcpPacket.buildAckPacket(int, int, boolean, InetAddress, InetAddress, byte[], Integer, InetAddress, InetAddress, InetAddress, List, InetAddress, String)","android.net.dhcp.DhcpPacket.mGateway"
"android.net.dhcp.DhcpPacket.buildAckPacket(int, int, boolean, InetAddress, InetAddress, byte[], Integer, InetAddress, InetAddress, InetAddress, List, InetAddress, String)","android.net.dhcp.DhcpPacket.mDomainName"
"android.net.dhcp.DhcpPacket.buildAckPacket(int, int, boolean, InetAddress, InetAddress, byte[], Integer, InetAddress, InetAddress, InetAddress, List, InetAddress, String)","android.net.dhcp.DhcpPacket.mLeaseTime"
"android.net.dhcp.DhcpPacket.macToString(byte[])","android.net.dhcp.DhcpPacket.length"
"android.net.dhcp.DhcpPacket.decodeFullPacket(byte[], int)","android.net.dhcp.DhcpPacket.BIG_ENDIAN"
"android.net.dhcp.DhcpPacket.checksum(ByteBuffer, int, int, int)","android.net.dhcp.DhcpPacket.length"
"android.view.Gravity.applyDisplay(int, Rect, Rect)","android.view.Gravity.top"
"android.view.Gravity.applyDisplay(int, Rect, Rect)","android.view.Gravity.left"
"android.view.Gravity.applyDisplay(int, Rect, Rect)","android.view.Gravity.bottom"
"android.view.Gravity.applyDisplay(int, Rect, Rect)","android.view.Gravity.right"
"android.view.Gravity.apply(int, int, int, Rect, int, int, Rect)","android.view.Gravity.left"
"android.view.Gravity.apply(int, int, int, Rect, int, int, Rect)","android.view.Gravity.top"
"android.view.Gravity.apply(int, int, int, Rect, int, int, Rect)","android.view.Gravity.right"
"android.view.Gravity.apply(int, int, int, Rect, int, int, Rect)","android.view.Gravity.bottom"
"android.view.Gravity.getAbsoluteGravity(int, int)","android.view.Gravity.START"
"android.view.Gravity.getAbsoluteGravity(int, int)","android.view.Gravity.END"
"android.view.Gravity.getAbsoluteGravity(int, int)","android.view.Gravity.LAYOUT_DIRECTION_RTL"
"com.android.internal.os.WrapperInit.main(String[])","com.android.internal.os.WrapperInit.length"
"com.android.internal.util.FastXmlSerializer.escapeAndAppendString(String)","com.android.internal.util.FastXmlSerializer.length"
"com.android.internal.util.FastXmlSerializer.escapeAndAppendString(char[], int, int)","com.android.internal.util.FastXmlSerializer.length"
"android.os.Vibrator.vibrate(long[], int)","android.os.Vibrator.length"
"android.nfc.Tag.writeToParcel(Parcel, int)","android.nfc.Tag.length"
"android.nfc.Tag.generateTechStringList(int[])","android.nfc.Tag.MIFARE_ULTRALIGHT"
"android.nfc.Tag.generateTechStringList(int[])","android.nfc.Tag.NDEF_FORMATABLE"
"android.nfc.Tag.generateTechStringList(int[])","android.nfc.Tag.MIFARE_CLASSIC"
"android.nfc.Tag.generateTechStringList(int[])","android.nfc.Tag.NFC_B"
"android.nfc.Tag.generateTechStringList(int[])","android.nfc.Tag.length"
"android.nfc.Tag.generateTechStringList(int[])","android.nfc.Tag.NDEF"
"android.nfc.Tag.generateTechStringList(int[])","android.nfc.Tag.NFC_F"
"android.nfc.Tag.generateTechStringList(int[])","android.nfc.Tag.NFC_V"
"android.nfc.Tag.generateTechStringList(int[])","android.nfc.Tag.ISO_DEP"
"android.nfc.Tag.generateTechStringList(int[])","android.nfc.Tag.NFC_A"
"android.nfc.Tag.getTechExtras(int)","android.nfc.Tag.length"
"android.nfc.Tag.writeBytesWithNull(Parcel, byte[])","android.nfc.Tag.length"
"android.nfc.Tag.createFromParcel(Parcel)","android.nfc.Tag.CREATOR"
"android.nfc.Tag.toString()","android.nfc.Tag.length"
"android.text.style.UnderlineSpan.getSpanTypeId()","android.text.style.UnderlineSpan.UNDERLINE_SPAN"
"android.inputmethodservice.SoftInputWindow.setGravity(int)","android.inputmethodservice.SoftInputWindow.TOP"
"android.inputmethodservice.SoftInputWindow.setGravity(int)","android.inputmethodservice.SoftInputWindow.gravity"
"android.inputmethodservice.SoftInputWindow.setGravity(int)","android.inputmethodservice.SoftInputWindow.BOTTOM"
"android.inputmethodservice.SoftInputWindow.setGravity(int)","android.inputmethodservice.SoftInputWindow.height"
"android.inputmethodservice.SoftInputWindow.setGravity(int)","android.inputmethodservice.SoftInputWindow.width"
"android.inputmethodservice.SoftInputWindow.setToken(IBinder)","android.inputmethodservice.SoftInputWindow.token"
"android.inputmethodservice.SoftInputWindow.getSize()","android.inputmethodservice.SoftInputWindow.TOP"
"android.inputmethodservice.SoftInputWindow.getSize()","android.inputmethodservice.SoftInputWindow.gravity"
"android.inputmethodservice.SoftInputWindow.getSize()","android.inputmethodservice.SoftInputWindow.BOTTOM"
"android.inputmethodservice.SoftInputWindow.getSize()","android.inputmethodservice.SoftInputWindow.height"
"android.inputmethodservice.SoftInputWindow.getSize()","android.inputmethodservice.SoftInputWindow.width"
"android.inputmethodservice.SoftInputWindow.setSize(int)","android.inputmethodservice.SoftInputWindow.TOP"
"android.inputmethodservice.SoftInputWindow.setSize(int)","android.inputmethodservice.SoftInputWindow.gravity"
"android.inputmethodservice.SoftInputWindow.setSize(int)","android.inputmethodservice.SoftInputWindow.BOTTOM"
"android.inputmethodservice.SoftInputWindow.setSize(int)","android.inputmethodservice.SoftInputWindow.height"
"android.inputmethodservice.SoftInputWindow.setSize(int)","android.inputmethodservice.SoftInputWindow.width"
"android.inputmethodservice.SoftInputWindow.initDockWindow()","android.inputmethodservice.SoftInputWindow.LayoutParams"
"android.inputmethodservice.SoftInputWindow.initDockWindow()","android.inputmethodservice.SoftInputWindow.gravity"
"android.inputmethodservice.SoftInputWindow.initDockWindow()","android.inputmethodservice.SoftInputWindow.BOTTOM"
"android.inputmethodservice.SoftInputWindow.initDockWindow()","android.inputmethodservice.SoftInputWindow.FLAG_NOT_FOCUSABLE"
"android.inputmethodservice.SoftInputWindow.initDockWindow()","android.inputmethodservice.SoftInputWindow.FLAG_DIM_BEHIND"
"android.inputmethodservice.SoftInputWindow.initDockWindow()","android.inputmethodservice.SoftInputWindow.type"
"android.inputmethodservice.SoftInputWindow.initDockWindow()","android.inputmethodservice.SoftInputWindow.width"
"android.inputmethodservice.SoftInputWindow.initDockWindow()","android.inputmethodservice.SoftInputWindow.TYPE_INPUT_METHOD"
"android.inputmethodservice.SoftInputWindow.initDockWindow()","android.inputmethodservice.SoftInputWindow.FLAG_LAYOUT_IN_SCREEN"
"android.widget.AlphabetIndexer.getPositionForSection(int)","android.widget.AlphabetIndexer.MIN_VALUE"
"android.bluetooth.BluetoothHealth.isEnabled()","android.bluetooth.BluetoothHealth.STATE_ON"
"android.webkit.AccessibilityInjector.isEnterActionKey(int)","android.webkit.AccessibilityInjector.KEYCODE_DPAD_CENTER"
"android.webkit.AccessibilityInjector.isEnterActionKey(int)","android.webkit.AccessibilityInjector.KEYCODE_NUMPAD_ENTER"
"android.webkit.AccessibilityInjector.isEnterActionKey(int)","android.webkit.AccessibilityInjector.KEYCODE_ENTER"
"android.webkit.AccessibilityInjector.ensureWebContentKeyBindings()","android.webkit.AccessibilityInjector.length"
"android.webkit.AccessibilityInjector.traverseGivenAxis(int, int, boolean, String)","android.webkit.AccessibilityInjector.MODIFY_SELECTION"
"android.webkit.AccessibilityInjector.getPartialyPopulatedAccessibilityEvent()","android.webkit.AccessibilityInjector.TYPE_VIEW_SELECTED"
"android.webkit.AccessibilityInjector.onKeyEvent(KeyEvent)","android.webkit.AccessibilityInjector.ACTION_UP"
"android.webkit.AccessibilityInjector.getActionCount()","android.webkit.AccessibilityInjector.length"
"android.text.style.LeadingMarginSpan.getSpanTypeId()","android.text.style.LeadingMarginSpan.LEADING_MARGIN_SPAN"
"android.database.BulkCursorToCursorAdaptor.findRowIdColumnIndex(String[])","android.database.BulkCursorToCursorAdaptor.length"
"android.database.BulkCursorToCursorAdaptor.respond(Bundle)","android.database.BulkCursorToCursorAdaptor.EMPTY"
"android.webkit.CallbackProxy.uiOverrideUrlLoading(String)","android.webkit.CallbackProxy.CATEGORY_BROWSABLE"
"android.webkit.CallbackProxy.uiOverrideUrlLoading(String)","android.webkit.CallbackProxy.ACTION_VIEW"
"android.webkit.CallbackProxy.uiOverrideUrlLoading(String)","android.webkit.CallbackProxy.EXTRA_APPLICATION_ID"
"android.webkit.CallbackProxy.onReachedMaxAppCacheSize(long, long, WebStorage.QuotaUpdater)","android.webkit.CallbackProxy.obj"
"android.webkit.CallbackProxy.openFileChooser(String)","android.webkit.CallbackProxy.obj"
"android.webkit.CallbackProxy.getVisitedHistory(ValueCallback)","android.webkit.CallbackProxy.obj"
"android.webkit.CallbackProxy.onReceivedError(int, String, String)","android.webkit.CallbackProxy.arg1"
"android.webkit.CallbackProxy.onSearchboxDispatchCompleteCallback(String, int, boolean)","android.webkit.CallbackProxy.obj"
"android.webkit.CallbackProxy.onExceededDatabaseQuota(String, String, long, long, long, WebStorage.QuotaUpdater)","android.webkit.CallbackProxy.obj"
"android.webkit.CallbackProxy.onGeolocationPermissionsShowPrompt(String, GeolocationPermissions.Callback)","android.webkit.CallbackProxy.obj"
"android.webkit.CallbackProxy.onReceivedClientCertRequest(ClientCertRequestHandler, String)","android.webkit.CallbackProxy.obj"
"android.webkit.CallbackProxy.shouldOverrideUrlLoading(String)","android.webkit.CallbackProxy.obj"
"android.webkit.CallbackProxy.onSavePassword(String, String, String, Message)","android.webkit.CallbackProxy.CALLBACK_PROXY"
"android.webkit.CallbackProxy.handleMessage(Message)","android.webkit.CallbackProxy.arg1"
"android.webkit.CallbackProxy.handleMessage(Message)","android.webkit.CallbackProxy.what"
"android.webkit.CallbackProxy.handleMessage(Message)","android.webkit.CallbackProxy.MessageLevel"
"android.webkit.CallbackProxy.handleMessage(Message)","android.webkit.CallbackProxy.arg2"
"android.webkit.CallbackProxy.handleMessage(Message)","android.webkit.CallbackProxy.length"
"android.webkit.CallbackProxy.handleMessage(Message)","android.webkit.CallbackProxy.obj"
"android.webkit.CallbackProxy.onSearchboxSuggestionsReceived(String, List)","android.webkit.CallbackProxy.obj"
"android.webkit.CallbackProxy.onProceededAfterSslError(SslError)","android.webkit.CallbackProxy.obj"
"android.webkit.CallbackProxy.onPageStarted(String, Bitmap)","android.webkit.CallbackProxy.obj"
"android.webkit.CallbackProxy.onReceivedSslError(SslErrorHandler, SslError)","android.webkit.CallbackProxy.obj"
"android.webkit.CallbackProxy.createWindow(boolean, boolean)","android.webkit.CallbackProxy.obj"
"android.webkit.CallbackProxy.onIsSupportedCallback(boolean)","android.webkit.CallbackProxy.obj"
"android.text.method.MultiTapKeyListener.onKeyDown(View, Editable, int, KeyEvent)","android.text.method.MultiTapKeyListener.SPAN_INCLUSIVE_INCLUSIVE"
"android.text.method.MultiTapKeyListener.onKeyDown(View, Editable, int, KeyEvent)","android.text.method.MultiTapKeyListener.ACTIVE"
"android.text.method.MultiTapKeyListener.onKeyDown(View, Editable, int, KeyEvent)","android.text.method.MultiTapKeyListener.SPAN_MARK_MARK"
"android.text.method.MultiTapKeyListener.onKeyDown(View, Editable, int, KeyEvent)","android.text.method.MultiTapKeyListener.SPAN_USER"
"android.text.method.MultiTapKeyListener.onKeyDown(View, Editable, int, KeyEvent)","android.text.method.MultiTapKeyListener.AUTO_CAP"
"android.text.method.MultiTapKeyListener.onKeyDown(View, Editable, int, KeyEvent)","android.text.method.MultiTapKeyListener.KEYCODE_STAR"
"android.text.method.MultiTapKeyListener.onKeyDown(View, Editable, int, KeyEvent)","android.text.method.MultiTapKeyListener.SPAN_USER_SHIFT"
"android.text.method.MultiTapKeyListener.onKeyDown(View, Editable, int, KeyEvent)","android.text.method.MultiTapKeyListener.LAST_TYPED"
"android.text.method.MultiTapKeyListener.onKeyDown(View, Editable, int, KeyEvent)","android.text.method.MultiTapKeyListener.SPAN_EXCLUSIVE_EXCLUSIVE"
"android.text.method.MultiTapKeyListener.onSpanChanged(Spannable, Object, int, int, int, int)","android.text.method.MultiTapKeyListener.ACTIVE"
"android.text.method.MultiTapKeyListener.onSpanChanged(Spannable, Object, int, int, int, int)","android.text.method.MultiTapKeyListener.SELECTION_END"
"android.text.method.MultiTapKeyListener.run()","android.text.method.MultiTapKeyListener.ACTIVE"
"android.text.method.MultiTapKeyListener.removeTimeouts(Spannable)","android.text.method.MultiTapKeyListener.mBuffer"
"android.text.method.MultiTapKeyListener.removeTimeouts(Spannable)","android.text.method.MultiTapKeyListener.length"
"android.net.http.RequestHandle.bufferToHex(byte[])","android.net.http.RequestHandle.length"
"android.net.http.RequestHandle.computeCnonce()","android.net.http.RequestHandle.MAX_VALUE"
"android.net.http.RequestHandle.computeCnonce()","android.net.http.RequestHandle.MIN_VALUE"
"android.net.http.RequestHandle.setupAuthResponse()","android.net.http.RequestHandle.LOGV"
"android.net.http.RequestHandle.createAndQueueNewRequest()","android.net.http.RequestHandle.mRequest"
"android.net.http.RequestHandle.createAndQueueNewRequest()","android.net.http.RequestHandle.mConnection"
"android.net.http.RequestHandle.createAndQueueNewRequest()","android.net.http.RequestHandle.mEventHandler"
"android.net.http.RequestHandle.setupBasicAuthResponse(boolean, String, String)","android.net.http.RequestHandle.LOGV"
"android.net.http.RequestHandle.computeDigest(String, String, String, String, String, String)","android.net.http.RequestHandle.LOGV"
"android.net.http.RequestHandle.setupDigestAuthResponse(boolean, String, String, String, String, String, String, String)","android.net.http.RequestHandle.LOGV"
"android.net.http.RequestHandle.setupRedirect(String, int, Map)","android.net.http.RequestHandle.LOGV"
"android.net.LocalSocketImpl.read(byte[], int, int)","android.net.LocalSocketImpl.length"
"android.net.LocalSocketImpl.accept(LocalSocketImpl)","android.net.LocalSocketImpl.fd"
"android.net.LocalSocketImpl.write(byte[])","android.net.LocalSocketImpl.length"
